alpha_type,iter,alpha,status,X_1_1,X_1_2,X_1_3,X_1_4,X_1_5,X_1_6,X_1_7,X_1_8,X_1_9,X_1_10,X_1_11,X_1_12,X_2_1,X_2_2,X_2_3,X_2_4,X_2_5,X_2_6,X_2_7,X_2_8,X_2_9,X_2_10,X_2_11,X_2_12,Y_1_1,Y_1_2,Y_1_3,Y_1_4,Y_1_5,Y_1_6,Y_1_7,Y_1_8,Y_1_9,Y_1_10,Y_1_11,Y_1_12,Y_2_1,Y_2_2,Y_2_3,Y_2_4,Y_2_5,Y_2_6,Y_2_7,Y_2_8,Y_2_9,Y_2_10,Y_2_11,Y_2_12,obj_value,f1,f2,f3
alpha_lin,467,0.4674674674674675,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8974675480235513,11134989.6,20.0,9310.0
alpha_lin,468,0.46846846846846846,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8974426585994227,11134989.6,20.0,9310.0
alpha_lin,469,0.4694694694694695,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8974177691752964,11134989.6,20.0,9310.0
alpha_lin,470,0.47047047047047047,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8973928797511699,11134989.6,20.0,9310.0
alpha_lin,471,0.47147147147147145,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8973679903270414,11134989.6,20.0,9310.0
alpha_lin,472,0.4724724724724725,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8973431009029152,11134989.6,20.0,9310.0
alpha_lin,473,0.47347347347347346,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8973182114787889,11134989.6,20.0,9310.0
alpha_lin,474,0.4744744744744745,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8972933220546602,11134989.6,20.0,9310.0
alpha_lin,475,0.4754754754754755,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8972684326305339,11134989.6,20.0,9310.0
alpha_lin,476,0.47647647647647645,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8972435432064075,11134989.6,20.0,9310.0
alpha_lin,477,0.4774774774774775,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8972186537822789,11134989.6,20.0,9310.0
alpha_lin,478,0.47847847847847846,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8971937643581527,11134989.6,20.0,9310.0
alpha_lin,479,0.4794794794794795,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8971688749340263,11134989.6,20.0,9310.0
alpha_lin,480,0.4804804804804805,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8971439855098978,11134989.6,20.0,9310.0
alpha_lin,481,0.48148148148148145,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8971190960857715,11134989.6,20.0,9310.0
alpha_lin,482,0.4824824824824825,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8970942066616451,11134989.6,20.0,9310.0
alpha_lin,483,0.48348348348348347,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8970693172375165,11134989.6,20.0,9310.0
alpha_lin,484,0.4844844844844845,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8970444278133903,11134989.6,20.0,9310.0
alpha_lin,485,0.4854854854854855,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.897019538389264,11134989.6,20.0,9310.0
alpha_lin,486,0.48648648648648646,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8969946489651354,11134989.6,20.0,9310.0
alpha_lin,487,0.4874874874874875,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8969697595410091,11134989.6,20.0,9310.0
alpha_lin,488,0.48848848848848847,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8969448701168827,11134989.6,20.0,9310.0
alpha_lin,489,0.4894894894894895,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8969199806927542,11134989.6,20.0,9310.0
alpha_lin,490,0.4904904904904905,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8968950912686278,11134989.6,20.0,9310.0
alpha_lin,491,0.49149149149149146,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8968702018445015,11134989.6,20.0,9310.0
alpha_lin,492,0.4924924924924925,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.896845312420373,11134989.6,20.0,9310.0
alpha_lin,493,0.4934934934934935,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8968204229962465,11134989.6,20.0,9310.0
alpha_lin,494,0.4944944944944945,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.89679553357212,11134989.6,20.0,9310.0
alpha_lin,495,0.4954954954954955,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8967706441479916,11134989.6,20.0,9310.0
alpha_lin,496,0.4964964964964965,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8967457547238652,11134989.6,20.0,9310.0
alpha_lin,497,0.4974974974974975,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8967208652997367,11134989.6,20.0,9310.0
alpha_lin,498,0.4984984984984985,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8966959758756105,11134989.6,20.0,9310.0
alpha_lin,499,0.4994994994994995,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.896671086451484,11134989.6,20.0,9310.0
alpha_lin,500,0.5005005005005005,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8966461970273555,11134989.6,20.0,9310.0
alpha_lin,501,0.5015015015015015,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.896621307603229,11134989.6,20.0,9310.0
alpha_lin,502,0.5025025025025025,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8965964181791026,11134989.6,20.0,9310.0
alpha_lin,503,0.5035035035035035,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8965715287549743,11134989.6,20.0,9310.0
alpha_lin,504,0.5045045045045045,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8965466393308478,11134989.6,20.0,9310.0
alpha_lin,505,0.5055055055055055,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8965217499067216,11134989.6,20.0,9310.0
alpha_lin,506,0.5065065065065065,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8964968604825929,11134989.6,20.0,9310.0
alpha_lin,507,0.5075075075075075,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8964719710584667,11134989.6,20.0,9310.0
alpha_lin,508,0.5085085085085085,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8964470816343403,11134989.6,20.0,9310.0
alpha_lin,509,0.5095095095095095,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8964221922102118,11134989.6,20.0,9310.0
alpha_lin,510,0.5105105105105106,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8963973027860853,11134989.6,20.0,9310.0
alpha_lin,511,0.5115115115115115,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8963724133619592,11134989.6,20.0,9310.0
alpha_lin,512,0.5125125125125125,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8963475239378306,11134989.6,20.0,9310.0
alpha_lin,513,0.5135135135135135,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8963226345137042,11134989.6,20.0,9310.0
alpha_lin,514,0.5145145145145145,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8962977450895778,11134989.6,20.0,9310.0
alpha_lin,515,0.5155155155155156,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8962728556654493,11134989.6,20.0,9310.0
alpha_lin,516,0.5165165165165165,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.896247966241323,11134989.6,20.0,9310.0
alpha_lin,517,0.5175175175175175,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8962230768171967,11134989.6,20.0,9310.0
alpha_lin,518,0.5185185185185185,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8961981873930681,11134989.6,20.0,9310.0
alpha_lin,519,0.5195195195195195,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8961732979689419,11134989.6,20.0,9310.0
alpha_lin,520,0.5205205205205206,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8961484085448133,11134989.6,20.0,9310.0
alpha_lin,521,0.5215215215215215,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.896123519120687,11134989.6,20.0,9310.0
alpha_lin,522,0.5225225225225225,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8960986296965606,11134989.6,20.0,9310.0
alpha_lin,523,0.5235235235235235,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.896073740272432,11134989.6,20.0,9310.0
alpha_lin,524,0.5245245245245245,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8960488508483057,11134989.6,20.0,9310.0
alpha_lin,525,0.5255255255255256,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8960239614241794,11134989.6,20.0,9310.0
alpha_lin,526,0.5265265265265265,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8959990720000507,11134989.6,20.0,9310.0
alpha_lin,527,0.5275275275275275,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8959741825759243,11134989.6,20.0,9310.0
alpha_lin,528,0.5285285285285285,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8959492931517982,11134989.6,20.0,9310.0
alpha_lin,529,0.5295295295295295,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,113,669,0,0,417,782,114,113,721,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8959244037276693,11134989.6,20.0,9310.0
alpha_lin,530,0.5305305305305306,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8959005019919899,11382543.2,19.0,9310.0
alpha_lin,531,0.5315315315315315,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8959184960780817,11382543.2,19.0,9310.0
alpha_lin,532,0.5325325325325325,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8959364901641715,11382543.2,19.0,9310.0
alpha_lin,533,0.5335335335335335,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8959544842502636,11382543.2,19.0,9310.0
alpha_lin,534,0.5345345345345345,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8959724783363555,11382543.2,19.0,9310.0
alpha_lin,535,0.5355355355355356,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8959904724224456,11382543.2,19.0,9310.0
alpha_lin,536,0.5365365365365365,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8960084665085373,11382543.2,19.0,9310.0
alpha_lin,537,0.5375375375375375,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8960264605946293,11382543.2,19.0,9310.0
alpha_lin,538,0.5385385385385385,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8960444546807191,11382543.2,19.0,9310.0
alpha_lin,539,0.5395395395395395,Optimal,1500,113,113,669,0,0,113,1087,113,113,721,113,1500,113,0,782,0,0,347,782,114,113,791,113,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.896062448766811,11382543.2,19.0,9310.0
alpha_lin,540,0.5405405405405406,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.896119851320707,11621207.2,18.0,9310.0
alpha_lin,541,0.5415415415415415,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8961800059275288,11621207.2,18.0,9310.0
alpha_lin,542,0.5425425425425425,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8962401605343524,11621207.2,18.0,9310.0
alpha_lin,543,0.5435435435435435,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8963003151411757,11621207.2,18.0,9310.0
alpha_lin,544,0.5445445445445445,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8963604697479972,11621207.2,18.0,9310.0
alpha_lin,545,0.5455455455455456,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8964206243548208,11621207.2,18.0,9310.0
alpha_lin,546,0.5465465465465466,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8964807789616445,11621207.2,18.0,9310.0
alpha_lin,547,0.5475475475475475,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8965409335684659,11621207.2,18.0,9310.0
alpha_lin,548,0.5485485485485485,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8966010881752895,11621207.2,18.0,9310.0
alpha_lin,549,0.5495495495495496,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.896661242782111,11621207.2,18.0,9310.0
alpha_lin,550,0.5505505505505506,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8967213973889346,11621207.2,18.0,9310.0
alpha_lin,551,0.5515515515515516,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.896781551995758,11621207.2,18.0,9310.0
alpha_lin,552,0.5525525525525525,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8968417066025796,11621207.2,18.0,9310.0
alpha_lin,553,0.5535535535535535,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8969018612094033,11621207.2,18.0,9310.0
alpha_lin,554,0.5545545545545546,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8969620158162269,11621207.2,18.0,9310.0
alpha_lin,555,0.5555555555555556,Optimal,1500,0,113,782,0,0,113,1028,113,113,780,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8970221704230484,11621207.2,18.0,9310.0
alpha_lin,556,0.5565565565565566,Optimal,1500,0,0,895,0,0,113,958,113,113,850,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8970866108728304,11844176.799999999,17.0,9310.0
alpha_lin,557,0.5575575575575575,Optimal,1500,0,0,895,0,0,113,958,113,113,850,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8971876495778018,11844176.799999999,17.0,9310.0
alpha_lin,558,0.5585585585585585,Optimal,1500,0,0,895,0,0,113,958,113,113,850,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8972886882827712,11844176.799999999,17.0,9310.0
alpha_lin,559,0.5595595595595596,Optimal,1500,0,0,895,0,0,113,958,113,113,850,113,1500,113,0,782,0,0,234,895,114,113,791,113,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.8973897269877428,11844176.799999999,17.0,9310.0
